No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
7231,TCX,Tucows Inc.,Technology,Software - Infrastructure,Canada,903.16M,131.52,82.33,2.75%,"16,208"
7232,TD,The Toronto-Dominion Bank,Financial,Banks - Diversified,Canada,123.87B,10.23,69.08,1.05%,"971,536"
7233,TDAC,Trident Acquisitions Corp.,Financial,Shell Companies,USA,139.67M,-,11.62,2.20%,"88,819"
7234,TDC,Teradata Corporation,Technology,Information Technology Services,USA,6.35B,64.28,57.53,1.46%,"460,039"
7235,TDF,"Templeton Dragon Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,618.62M,2.06,18.3,-0.71%,"49,137"
7236,TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,USA,35.25B,74.35,635.74,0.59%,"269,906"
7237,TDIV,First Trust NASDAQ Technology Dividend Index Fund,Financial,Exchange Traded Fund,USA,-,-,57.61,2.11%,"71,154"
7238,TDOC,"Teladoc Health, Inc.",Healthcare,Health Information Services,USA,21.67B,-,136.88,0.63%,"2,211,511"
7239,TDS,"Telephone and Data Systems, Inc.",Communication Services,Telecom Services,USA,2.12B,13.23,19.37,0.68%,"489,129"
7240,TDSA,Cabana Target Drawdown 5 ETF,Financial,Exchange Traded Fund,USA,-,-,25.65,0.88%,30
7241,TDSB,Cabana Target Drawdown 7 ETF,Financial,Exchange Traded Fund,USA,-,-,25.89,1.05%,"33,717"
7242,TDSC,Cabana Target Drawdown 10 ETF,Financial,Exchange Traded Fund,USA,-,-,27.31,1.26%,"78,337"
7243,TDSD,Cabana Target Drawdown 13 ETF,Financial,Exchange Traded Fund,USA,-,-,28.59,1.56%,"55,033"
7244,TDSE,Cabana Target Drawdown 16 ETF,Financial,Exchange Traded Fund,USA,-,-,28.99,1.72%,"54,250"
7245,TDTF,FlexShares iBoxx 5-Year Target Duration TIPS Index Fund,Financial,Exchange Traded Fund,USA,-,-,28.03,0.14%,"43,627"
7246,TDTT,FlexShares iBoxx 3-Year Target Duration TIPS Index Fund,Financial,Exchange Traded Fund,USA,-,-,26.33,0.10%,"229,301"
7247,TDUP,ThredUp Inc.,Consumer Cyclical,Internet Retail,USA,1.96B,-,20.87,1.31%,"436,598"
7248,TDV,ProShares S&P Technology Dividend Aristocrats ETF,Financial,Exchange Traded Fund,USA,-,-,61.08,1.94%,"14,269"
7249,TDW,Tidewater Inc.,Energy,Oil & Gas Equipment & Services,USA,508.68M,-,12.56,-1.57%,"89,740"
7250,TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,USA,20.28B,44.35,428.18,1.07%,"231,684"
7251,TEAF,Ecofin Sustainable and Social Impact Term Fund,Financial,Asset Management,USA,194.81M,-,14.44,1.40%,"49,512"
7252,TEAM,Atlassian Corporation Plc,Technology,Software - Application,Australia,103.05B,-,406.73,-0.08%,"580,514"
7253,TECB,iShares U.S. Tech Breakthrough Multisector ETF,Financial,Exchange Traded Fund,USA,-,-,41.99,1.84%,"11,802"
7254,TECH,Bio-Techne Corporation,Healthcare,Biotechnology,USA,19.89B,143.56,497.85,3.08%,"170,158"
7255,TECK,Teck Resources Limited,Basic Materials,Other Industrial Metals & Mining,Canada,14.75B,123.35,28.37,0.82%,"3,075,093"
7256,TECL,Direxion Daily Technology Bull 3X Shares,Financial,Exchange Traded Fund,USA,-,-,62.53,6.71%,"1,229,285"
7257,TECS,Direxion Daily Technology Bear 3X Shares,Financial,Exchange Traded Fund,USA,-,-,4.25,-6.80%,"2,774,250"
7258,TEDU,"Tarena International, Inc.",Consumer Defensive,Education & Training Services,China,58.36M,-,1.04,0.97%,"244,263"
7259,TEF,"Telefonica, S.A.",Communication Services,Telecom Services,Spain,25.67B,2.43,4.57,-0.87%,"1,315,289"
7260,TEI,Templeton Emerging Markets Income Fund,Financial,Closed-End Fund - Debt,USA,373.43M,-,7.78,-1.52%,"143,949"
7261,TEKK,Tekkorp Digital Acquisition Corp.,Financial,Shell Companies,USA,305.32M,-,9.77,0.00%,"1,308"
7262,TEL,TE Connectivity Ltd.,Technology,Electronic Components,Switzerland,48.43B,28.94,146.9,3.87%,"1,372,078"
7263,TELA,"TELA Bio, Inc.",Healthcare,Medical Devices,USA,186.53M,-,12.75,-1.39%,"3,327"
7264,TELL,Tellurian Inc.,Energy,Oil & Gas E&P,USA,1.77B,-,3.75,5.93%,"10,604,727"
7265,TEN,Tenneco Inc.,Consumer Cyclical,Auto Parts,USA,1.16B,-,14.52,3.57%,"536,483"
7266,TENB,"Tenable Holdings, Inc.",Technology,Software - Infrastructure,USA,5.59B,-,51.75,2.41%,"843,131"
7267,TENX,"Tenax Therapeutics, Inc.",Healthcare,Biotechnology,USA,45.92M,-,1.81,2.26%,"48,873"
7268,TEO,Telecom Argentina S.A.,Communication Services,Telecom Services,Argentina,1.28B,-,5.2,3.59%,"204,547"
7269,TEQI,T. Rowe Price Equity Income ETF,Financial,Exchange Traded Fund,USA,-,-,35.2,1.28%,"5,105"
7270,TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,USA,18.91B,22.05,112.72,3.92%,"1,723,583"
7271,TERM,EquityCompass Tactical Risk Manager ETF,Financial,Exchange Traded Fund,USA,-,-,22.02,1.46%,240
7272,TERN,"Terns Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,249.63M,-,9.94,4.52%,"44,231"
7273,TESS,TESSCO Technologies Incorporated,Technology,Communication Equipment,USA,46.79M,-,5.21,-1.51%,"19,219"
7274,TETC,Tech and Energy Transition Corporation Class A Common Stock,Financial,Shell Companies,USA,469.27M,-,9.75,-0.31%,"4,735"
7275,TETCU,Tech and Energy Transition Corporation,Financial,Shell Companies,USA,-,-,9.95,0.00%,0
7276,TEVA,Teva Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Israel,10.64B,-,9.7,-1.12%,"4,705,667"
7277,TEX,Terex Corporation,Industrials,Farm & Heavy Construction Machinery,USA,3.03B,19.57,41.34,3.45%,"653,013"
7278,TFC,Truist Financial Corporation,Financial,Banks - Regional,USA,80.53B,15.85,60.64,1.20%,"4,488,887"
7279,TFFP,"TFF Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,201.86M,-,7.91,5.05%,"329,015"
7280,TFI,SPDR Nuveen Bloomberg Barclays Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,51.44,0.00%,"470,851"
7281,TFII,TFI International Inc.,Industrials,Trucking,Canada,12.60B,17.00,109.0,3.31%,"154,847"
7282,TFIV,Global X TargetIncome 5 ETF,Financial,Exchange Traded Fund,USA,-,-,23.63,0.47%,952
7283,TFLO,iShares Treasury Floating Rate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,50.26,0.00%,"29,022"
7284,TFSL,TFS Financial Corporation,Financial,Banks - Regional,USA,5.64B,74.58,20.36,1.34%,"154,574"
7285,TFX,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,USA,17.58B,49.14,364.48,2.81%,"203,150"
7286,TG,Tredegar Corporation,Basic Materials,Specialty Chemicals,USA,429.34M,21.69,12.71,2.75%,"94,573"
7287,TGA,TransGlobe Energy Corporation,Energy,Oil & Gas E&P,Canada,199.38M,-,2.87,1.41%,"586,112"
7288,TGB,Taseko Mines Limited,Basic Materials,Other Industrial Metals & Mining,Canada,638.22M,84.62,2.2,1.85%,"2,170,677"
7289,TGH,Textainer Group Holdings Limited,Industrials,Rental & Leasing Services,Bermuda,1.84B,9.54,36.86,-0.38%,"358,091"
7290,TGI,"Triumph Group, Inc.",Industrials,Aerospace & Defense,USA,1.29B,-,19.53,2.47%,"556,970"
7291,TGLS,Tecnoglass Inc.,Industrials,Building Products & Equipment,Colombia,1.33B,22.76,26.08,-0.34%,"320,727"
7292,TGNA,TEGNA Inc.,Communication Services,Broadcasting,USA,4.43B,7.35,19.83,0.25%,"846,270"
7293,TGP,Teekay LNG Partners L.P.,Energy,Oil & Gas Midstream,Bermuda,1.49B,7.98,17.15,-0.17%,"1,812,277"
7294,TGS,Transportadora de Gas del Sur S.A.,Energy,Oil & Gas Midstream,Argentina,822.59M,16.01,5.41,0.93%,"25,357"
7295,TGT,Target Corporation,Consumer Defensive,Discount Stores,USA,118.62B,19.29,242.09,2.26%,"4,281,172"
7296,TGTX,"TG Therapeutics, Inc.",Healthcare,Biotechnology,USA,4.84B,-,33.95,3.51%,"813,422"
7297,TH,Target Hospitality Corp.,Energy,Oil & Gas Equipment & Services,USA,392.36M,-,3.73,-0.80%,"40,106"
7298,THC,Tenet Healthcare Corporation,Healthcare,Medical Care Facilities,USA,6.86B,16.12,62.44,2.33%,"562,690"
7299,THCA,Tuscan Holdings Corp. II,Financial,Shell Companies,USA,197.04M,-,10.12,0.00%,"4,022"
7300,THCX,The Cannabis ETF,Financial,Exchange Traded Fund,USA,-,-,12.26,1.32%,"45,153"
7301,THD,iShares MSCI Thailand ETF,Financial,Exchange Traded Fund,USA,-,-,77.91,-0.55%,"91,791"
7302,THFF,First Financial Corporation,Financial,Banks - Regional,USA,554.39M,9.77,42.58,0.57%,"26,530"
7303,THG,"The Hanover Insurance Group, Inc.",Financial,Insurance - Property & Casualty,USA,4.84B,9.87,134.88,1.20%,"75,915"
7304,THM,International Tower Hill Mines Ltd.,Basic Materials,Gold,Canada,164.38M,-,0.85,1.59%,"111,862"
7305,THMAU,Thimble Point Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.18,0.00%,0
7306,THMO,"ThermoGenesis Holdings, Inc.",Healthcare,Medical Devices,USA,21.95M,-,1.82,-0.37%,"137,989"
7307,THO,"Thor Industries, Inc.",Consumer Cyclical,Recreational Vehicles,USA,6.14B,9.39,111.22,-8.47%,"2,063,393"
7308,THQ,Tekla Healthcare Opportunities Fund,Financial,Closed-End Fund - Equity,USA,939.25M,-,22.72,0.00%,"288,707"
7309,THR,"Thermon Group Holdings, Inc.",Industrials,Specialty Industrial Machinery,USA,571.00M,70.16,17.05,0.59%,"51,468"
7310,THRM,Gentherm Incorporated,Consumer Cyclical,Auto Parts,USA,2.86B,25.26,87.83,1.81%,"98,584"
7311,THRX,"Theseus Pharmaceuticals, Inc. Common Stock",Healthcare,Biotechnology,USA,628.77M,-,15.85,1.67%,"305,332"
7312,THRY,"Thryv Holdings, Inc.",Communication Services,Internet Content & Information,USA,1.06B,6.14,30.72,-1.00%,"283,181"
7313,THS,"TreeHouse Foods, Inc.",Consumer Defensive,Packaged Foods,USA,2.26B,38.16,40.18,1.44%,"260,891"
7314,THTX,Theratechnologies Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,330.16M,-,3.49,-2.24%,"182,246"
7315,THW,Tekla World Healthcare Fund,Financial,Closed-End Fund - Equity,USA,614.15M,-,16.52,1.16%,"104,053"
7316,THY,Toews Agility Shares Dynamic Tactical Income ETF,Financial,Exchange Traded Fund,USA,-,-,24.9,0.00%,"2,138"
7317,TIG,"Trean Insurance Group, Inc.",Financial,Insurance - Specialty,USA,514.90M,5.62,10.11,-0.30%,"101,738"
7318,TIGO,Millicom International Cellular S.A.,Communication Services,Telecom Services,Luxembourg,3.70B,-,36.52,0.19%,"20,845"
7319,TIGR,UP Fintech Holding Limited,Financial,Capital Markets,China,1.24B,106.23,8.18,-21.19%,"42,830,743"
7320,TIL,"Instil Bio, Inc.",Healthcare,Biotechnology,USA,2.36B,-,18.13,-0.49%,"192,013"
7321,TILE,"Interface, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,896.59M,18.66,15.23,0.99%,"144,519"
7322,TILT,FlexShares Morningstar US Market Factors Tilt Index Fund,Financial,Exchange Traded Fund,USA,-,-,174.31,1.57%,"5,339"
7323,TIMB,TIM S.A.,Communication Services,Telecom Services,Brazil,5.26B,12.78,11.26,0.54%,"335,770"
7324,TINV,Tiga Acquisition Corp.,Financial,Shell Companies,Singapore,349.14M,-,10.12,0.20%,200
7325,TIOA,Tio Tech A,Financial,Shell Companies,Germany,335.68M,-,9.73,0.31%,"1,425"
7326,TIOAU,Tio Tech A,Financial,Shell Companies,Germany,-,-,9.9,0.00%,0
7327,TIP,iShares TIPS Bond ETF,Financial,Exchange Traded Fund,USA,-,-,128.77,0.19%,"4,196,078"
7328,TIPT,Tiptree Inc.,Financial,Insurance - Specialty,USA,513.95M,9.56,15.36,8.17%,"751,089"
7329,TIPX,SPDR Bloomberg Barclays 1-10 Year TIPS ETF,Financial,Exchange Traded Fund,USA,-,-,21.17,0.14%,"221,999"
7330,TIPZ,PIMCO Broad U.S. TIPS Index ETF,Financial,Exchange Traded Fund,USA,-,-,66.21,0.17%,"11,821"
7331,TIRX,Tian Ruixiang Holdings Ltd,Financial,Insurance Brokers,China,37.67M,-,3.24,-3.57%,"115,473"
7332,TISI,"Team, Inc.",Industrials,Specialty Business Services,USA,97.13M,-,2.85,-0.35%,"194,004"
7333,TITN,Titan Machinery Inc.,Industrials,Industrial Distribution,USA,634.27M,19.05,27.41,2.01%,"105,221"
7334,TIXT,TELUS International (Cda) Inc.,Technology,Software - Infrastructure,Canada,12.16B,107.29,36.05,1.58%,"97,256"
7335,TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,USA,77.42B,31.26,64.14,1.01%,"7,920,214"
7336,TK,Teekay Corporation,Energy,Oil & Gas Integrated,Bermuda,364.73M,-,3.5,1.16%,"626,770"
7337,TKAT,"Takung Art Co., Ltd.",Consumer Cyclical,Internet Retail,Hong Kong,101.07M,-,7.99,2.57%,"1,828,469"
7338,TKC,Turkcell Iletisim Hizmetleri A.S.,Communication Services,Telecom Services,Turkey,3.70B,6.86,4.2,-0.94%,"1,635,353"
7339,TKR,The Timken Company,Industrials,Tools & Accessories,USA,5.47B,15.23,71.22,2.30%,"476,322"
7340,TLGT,"Teligent, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,18.85M,-,0.2,-39.56%,"99,524,008"
7341,TLH,iShares Trust - iShares 10-20 Year Treasury Bond ETF,Financial,Exchange Traded Fund,USA,-,-,148.0,0.24%,"85,973"
7342,TLIS,Talis Biomedical Corporation,Healthcare,Medical Devices,USA,151.97M,-,5.75,-0.17%,"108,945"
7343,TLK,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,Communication Services,Telecom Services,Indonesia,26.74B,20.76,26.99,1.96%,"146,117"
7344,TLMD,"SOC Telemed, Inc.",Healthcare,Medical Care Facilities,USA,210.58M,-,2.02,-0.98%,"202,869"
7345,TLRY,"Tilray, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,5.03B,-,10.39,0.97%,"14,789,581"
7346,TLS,Telos Corporation,Technology,Information Technology Services,USA,1.97B,-,28.13,2.55%,"626,557"
7347,TLSA,Tiziana Life Sciences PLC,Healthcare,Biotechnology,United Kingdom,150.68M,-,1.55,1.31%,"59,846"
7348,TLT,iShares Trust - iShares 20+ Year Treasury Bond ETF,Financial,Exchange Traded Fund,USA,-,-,145.88,0.37%,"12,323,970"
7349,TLTD,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,Financial,Exchange Traded Fund,USA,-,-,73.13,1.01%,"8,306"
7350,TLTE,FlexShares Morningstar Emerging Markets Factor Tilt Index Fund,Financial,Exchange Traded Fund,USA,-,-,61.37,0.06%,"10,682"
7351,TLYS,"Tilly's, Inc.",Consumer Cyclical,Apparel Retail,USA,434.61M,9.91,13.71,2.54%,"254,462"
7352,TM,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,Japan,279.33B,9.25,175.51,-0.15%,"156,359"
7353,TMAT,Main Thematic Innovation ETF,Financial,Exchange Traded Fund,USA,-,-,22.67,1.23%,"5,243"
7354,TMBR,"Timber Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,27.15M,19.05,0.72,-0.84%,"888,320"
7355,TMC,TMC the metals company Inc.,Basic Materials,Other Industrial Metals & Mining,Canada,912.58M,-,3.63,0.83%,"2,539,816"
7356,TMCI,"Treace Medical Concepts, Inc.",Healthcare,Medical Devices,USA,1.28B,-,23.92,6.03%,"188,873"
7357,TMDI,Titan Medical Inc.,Healthcare,Medical Devices,Canada,166.48M,-,1.52,1.33%,"313,243"
7358,TMDX,"TransMedics Group, Inc.",Healthcare,Medical Devices,USA,860.69M,-,27.89,-0.32%,"149,228"
7359,TME,Tencent Music Entertainment Group,Communication Services,Internet Content & Information,China,12.36B,20.16,7.56,-4.06%,"14,237,210"
7360,TMF,Direxion Daily 20+ Year Treasury Bull 3X Shares,Financial,Exchange Traded Fund,USA,-,-,27.17,1.08%,"695,411"
7361,TMFC,Motley Fool 100 Index ETF,Financial,Exchange Traded Fund,USA,-,-,41.1,1.91%,"21,640"
7362,TMHC,Taylor Morrison Home Corporation,Consumer Cyclical,Residential Construction,USA,3.48B,8.40,27.59,2.99%,"723,337"
7363,TMKR,Tastemaker Acquisition Corp.,Financial,Shell Companies,USA,338.45M,-,9.81,-0.10%,100
7364,TMKRU,Tastemaker Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.09,-0.10%,310
7365,TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,USA,226.98B,26.72,577.35,0.66%,"842,497"
7366,TMP,Tompkins Financial Corporation,Financial,Banks - Regional,USA,1.22B,12.66,82.24,1.21%,"19,386"
7367,TMPMU,Turmeric Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.2,0.00%,0
7368,TMQ,Trilogy Metals Inc.,Basic Materials,Other Industrial Metals & Mining,Canada,377.87M,-,2.1,3.96%,"473,702"
7369,TMST,TimkenSteel Corporation,Basic Materials,Steel,USA,606.41M,24.15,13.16,-3.87%,"1,026,533"
7370,TMTS,Spartacus Acquisition Corporation,Financial,Shell Companies,USA,253.10M,-,10.12,0.10%,"889,982"
7371,TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,USA,151.24B,38.15,119.26,2.40%,"9,369,271"
7372,TMV,Direxion Daily 20+ Year Treasury Bear 3X Shares,Financial,Exchange Traded Fund,USA,-,-,59.86,-1.07%,"388,033"
7373,TMX,"Terminix Global Holdings, Inc.",Consumer Cyclical,Personal Services,USA,5.08B,87.64,40.4,0.92%,"216,741"
7374,TNA,Direxion Daily Small Cap Bull 3X Shares,Financial,Exchange Traded Fund,USA,-,-,90.78,4.33%,"6,895,085"
7375,TNC,Tennant Company,Industrials,Specialty Industrial Machinery,USA,1.46B,29.32,77.53,2.15%,"28,577"
7376,TNDM,"Tandem Diabetes Care, Inc.",Healthcare,Medical Devices,USA,8.37B,1343.00,134.3,1.14%,"682,307"
7377,TNET,"TriNet Group, Inc.",Industrials,Staffing & Employment Services,USA,6.52B,26.66,98.36,-1.24%,"192,921"
7378,TNGX,"Tango Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.21B,-,14.29,2.66%,"69,560"
7379,TNK,Teekay Tankers Ltd.,Energy,Oil & Gas Midstream,Canada,458.64M,-,13.29,-1.77%,"236,774"
7380,TNL,Travel + Leisure Co.,Consumer Cyclical,Travel Services,USA,4.75B,31.84,54.22,3.57%,"1,103,651"
7381,TNP,Tsakos Energy Navigation Limited,Energy,Oil & Gas Midstream,Greece,172.41M,-,9.2,-0.22%,"297,402"
7382,TNXP,Tonix Pharmaceuticals Holding Corp.,Healthcare,Biotechnology,USA,202.41M,-,0.55,-2.38%,"24,739,067"
7383,TNYA,"Tenaya Therapeutics, Inc.",Healthcare,Biotechnology,USA,805.09M,-,20.31,10.32%,"51,212"
7384,TOK,iShares MSCI Kokusai ETF,Financial,Exchange Traded Fund,USA,-,-,97.64,1.48%,495
7385,TOKE,Cambria Cannabis ETF,Financial,Exchange Traded Fund,USA,-,-,14.0,1.03%,"8,274"
7386,TOL,"Toll Brothers, Inc.",Consumer Cyclical,Residential Construction,USA,7.39B,11.53,59.82,2.96%,"781,082"
7387,TOLZ,ProShares DJ Brookfield Global Infrastructure ETF,Financial,Exchange Traded Fund,USA,-,-,46.75,0.85%,"10,989"
7388,TOMZ,"TOMI Environmental Solutions, Inc.",Industrials,Pollution & Treatment Controls,USA,22.24M,-,1.34,1.52%,"155,931"
7389,TOPS,Top Ships Inc.,Industrials,Marine Shipping,Greece,62.12M,-,1.59,-0.62%,"840,698"
7390,TOST,"Toast, Inc.",Technology,Software - Infrastructure,USA,28.97B,-,56.36,3.55%,"1,095,362"
7391,TOTL,SPDR DoubleLine Total Return Tactical ETF,Financial,Exchange Traded Fund,USA,-,-,47.99,0.08%,"186,530"
7392,TOUR,Tuniu Corporation,Consumer Cyclical,Travel Services,China,174.56M,-,1.54,1.99%,"110,257"
7393,TOWN,TowneBank,Financial,Banks - Regional,USA,2.32B,11.04,31.87,0.19%,"139,186"
7394,TPAY,Ecofin Digital Payments Infrastructure Fund,Financial,Exchange Traded Fund,USA,-,-,45.53,2.30%,934
7395,TPB,"Turning Point Brands, Inc.",Consumer Defensive,Tobacco,USA,915.08M,21.41,48.34,0.02%,"59,043"
7396,TPC,Tutor Perini Corporation,Industrials,Engineering & Construction,USA,687.94M,5.69,13.25,2.00%,"174,300"
7397,TPGY,TPG Pace Beneficial Finance Corp.,Financial,Shell Companies,USA,462.48M,-,10.48,-0.29%,"148,805"
7398,TPH,"Tri Pointe Homes, Inc.",Consumer Cyclical,Residential Construction,USA,2.67B,7.54,23.54,2.30%,"1,095,417"
7399,TPHD,Timothy Plan High Dividend Stock ETF,Financial,Exchange Traded Fund,USA,-,-,30.52,1.89%,"5,489"
7400,TPHS,Trinity Place Holdings Inc.,Real Estate,Real Estate - Diversified,USA,70.55M,-,2.2,6.02%,"12,455"
7401,TPIC,"TPI Composites, Inc.",Industrials,Specialty Industrial Machinery,USA,1.35B,241.42,35.73,2.32%,"743,461"
7402,TPIF,Timothy Plan International ETF,Financial,Exchange Traded Fund,USA,-,-,28.74,1.12%,"46,114"
7403,TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,USA,9.20B,47.55,1214.81,1.67%,"16,053"
7404,TPLC,Timothy Plan US Large/Mid Cap Core ETF,Financial,Exchange Traded Fund,USA,-,-,35.89,1.87%,"14,311"
7405,TPOR,Direxion Daily Transportation Bull 3X Shares,Financial,Exchange Traded Fund,USA,-,-,40.36,4.59%,"248,046"
7406,TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,USA,11.14B,14.98,39.18,2.00%,"2,132,685"
7407,TPSC,Timothy Plan US Small Cap Core ETF,Financial,Exchange Traded Fund,USA,-,-,33.96,1.06%,"2,957"
7408,TPST,"Tempest Therapeutics, Inc.",Healthcare,Biotechnology,USA,94.04M,-,14.58,-2.08%,"10,315"
7409,TPTX,"Turning Point Therapeutics, Inc.",Healthcare,Biotechnology,USA,2.44B,-,50.59,7.57%,"921,559"
7410,TPVG,TriplePoint Venture Growth BDC Corp.,Financial,Asset Management,USA,515.68M,12.10,16.88,3.56%,"807,752"
7411,TPX,"Tempur Sealy International, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,9.04B,17.59,44.99,2.20%,"1,329,066"
7412,TPYP,Tortoise North American Pipeline Fund,Financial,Exchange Traded Fund,USA,-,-,23.64,1.59%,"101,737"
7413,TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc.",Financial,Asset Management,USA,94.02M,-,13.68,1.41%,"21,626"
7414,TQQQ,ProShares UltraPro QQQ,Financial,Exchange Traded Fund,USA,-,-,133.24,5.52%,"30,175,190"
7415,TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,Confectioners,USA,2.17B,35.87,31.71,1.70%,"75,396"
7416,TRC,Tejon Ranch Co.,Industrials,Conglomerates,USA,488.29M,240.39,18.51,0.27%,"55,150"
7417,TREB,Trebia Acquisition Corp.,Financial,Shell Companies,USA,642.37M,-,9.93,0.00%,"51,443"
7418,TREC,Trecora Resources,Basic Materials,Specialty Chemicals,USA,195.20M,-,8.0,1.27%,"20,856"
7419,TREE,"LendingTree, Inc.",Financial,Mortgage Finance,USA,2.04B,-,151.42,2.09%,"294,062"
7420,TREX,"Trex Company, Inc.",Industrials,Building Products & Equipment,USA,10.80B,55.02,92.93,1.80%,"795,450"
7421,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,12.53B,72.93,55.21,1.81%,"937,578"
7422,TRHC,"Tabula Rasa HealthCare, Inc.",Healthcare,Health Information Services,USA,616.99M,-,25.74,2.92%,"176,100"
7423,TRI,Thomson Reuters Corporation,Industrials,Consulting Services,Canada,57.85B,8.38,117.0,1.07%,"493,777"
7424,TRIB,Trinity Biotech plc,Healthcare,Diagnostics & Research,Ireland,45.74M,-,2.18,-0.91%,"148,161"
7425,TRIL,Trillium Therapeutics Inc.,Healthcare,Biotechnology,Canada,2.33B,-,17.58,0.17%,"797,279"
7426,TRIN,Trinity Capital Inc.,Financial,Asset Management,USA,424.32M,5.67,16.0,-1.84%,"162,639"
7427,TRIP,"TripAdvisor, Inc.",Consumer Cyclical,Travel Services,USA,5.12B,-,37.33,3.64%,"1,542,359"
7428,TRIT,"Triterras, Inc.",Technology,Information Technology Services,Singapore,495.85M,-,5.96,1.36%,"104,677"
7429,TRKA,"Troika Media Group, Inc.",Communication Services,Advertising Agencies,USA,64.12M,-,1.46,5.80%,"625,375"
7430,TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,USA,21.29B,40.93,83.62,3.12%,"722,331"
7431,TRMD,TORM plc,Energy,Oil & Gas Midstream,United Kingdom,611.02M,55.30,7.74,-0.35%,"36,161"
7432,TRMK,Trustmark Corporation,Financial,Banks - Regional,USA,2.08B,10.30,33.33,1.52%,"148,304"
7433,TRMR,Tremor International Ltd,Communication Services,Advertising Agencies,Israel,1.28B,-,18.87,0.75%,"52,692"
7434,TRN,"Trinity Industries, Inc.",Industrials,Railroads,USA,2.87B,-,28.89,0.56%,"422,069"
7435,TRND,Pacer Trendpilot Fund of Funds ETF,Financial,Exchange Traded Fund,USA,-,-,30.66,1.19%,"5,975"
7436,TRNO,Terreno Realty Corporation,Real Estate,REIT - Industrial,USA,4.84B,67.86,68.33,1.44%,"189,884"
7437,TRNS,"Transcat, Inc.",Industrials,Industrial Distribution,USA,523.59M,49.91,70.28,0.50%,"47,981"
7438,TROW,"T. Rowe Price Group, Inc.",Financial,Asset Management,USA,44.62B,15.56,197.41,3.17%,"1,538,952"
7439,TROX,Tronox Holdings plc,Basic Materials,Chemicals,USA,3.86B,3.57,25.2,2.73%,"1,793,125"
7440,TRP,TC Energy Corporation,Energy,Oil & Gas Midstream,Canada,50.77B,32.15,52.56,1.88%,"1,306,197"
7441,TRQ,Turquoise Hill Resources Ltd.,Basic Materials,Copper,Canada,3.19B,4.99,15.43,1.78%,"345,536"
7442,TRS,TriMas Corporation,Industrials,Specialty Industrial Machinery,USA,1.36B,-,31.67,0.09%,"105,760"
7443,TRST,TrustCo Bank Corp NY,Financial,Banks - Regional,USA,631.48M,11.21,32.77,1.08%,"50,659"
7444,TRT,Trio-Tech International,Technology,Semiconductor Equipment & Materials,USA,17.52M,-,4.66,2.76%,"3,383"
7445,TRTN,Triton International Limited,Industrials,Rental & Leasing Services,Bermuda,3.74B,10.73,54.86,2.18%,"320,212"
7446,TRTX,"TPG RE Finance Trust, Inc.",Real Estate,REIT - Mortgage,USA,991.49M,25.44,12.9,0.70%,"205,318"
7447,TRTY,Cambria Trinity ETF,Financial,Exchange Traded Fund,USA,-,-,27.69,0.11%,"5,704"
7448,TRU,TransUnion,Industrials,Consulting Services,USA,22.25B,48.14,115.01,2.72%,"701,183"
7449,TRUE,"TrueCar, Inc.",Communication Services,Internet Content & Information,USA,415.38M,-,4.34,1.64%,"710,707"
7450,TRUP,"Trupanion, Inc.",Financial,Insurance - Specialty,USA,3.72B,-,94.25,4.84%,"354,821"
