No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
6455,RXL,ProShares Ultra Health Care,Financial,Exchange Traded Fund,USA,-,-,92.56,-0.61%,"5,150"
6456,RXN,Rexnord Corporation,Industrials,Specialty Industrial Machinery,USA,7.86B,38.99,64.95,0.00%,0
6457,RXRAU,RXR Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.9,0.00%,"5,243"
6458,RXRX,"Recursion Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.28B,-,18.49,-13.36%,"1,130,273"
6459,RXST,"RxSight, Inc.",Healthcare,Medical Devices,USA,361.74M,-,13.63,-1.30%,"122,146"
6460,RXT,"Rackspace Technology, Inc.",Technology,Software - Infrastructure,USA,3.06B,-,14.86,3.05%,"797,479"
6461,RY,Royal Bank of Canada,Financial,Banks - Diversified,Canada,143.55B,12.08,101.15,-0.02%,"851,635"
6462,RYAAY,Ryanair Holdings plc,Industrials,Airlines,Ireland,20.30B,-,111.79,-2.67%,"298,423"
6463,RYAM,Rayonier Advanced Materials Inc.,Basic Materials,Chemicals,USA,462.58M,25.74,7.49,-1.06%,"365,018"
6464,RYAN,"Ryan Specialty Group Holdings, Inc.",Financial,Insurance - Specialty,USA,8.93B,138.66,34.11,2.56%,"686,422"
6465,RYB,"RYB Education, Inc.",Consumer Defensive,Education & Training Services,China,82.63M,13.78,2.88,4.35%,"9,200"
6466,RYE,Invesco S&P 500 Equal Weight Energy ETF,Financial,Exchange Traded Fund,USA,-,-,47.54,-1.02%,"88,408"
6467,RYF,Invesco S&P 500 Equal Weight Financials ETF,Financial,Exchange Traded Fund,USA,-,-,63.07,0.02%,"58,954"
6468,RYH,Invesco S&P 500 Equal Weight Health Care ETF,Financial,Exchange Traded Fund,USA,-,-,294.65,-0.01%,"24,239"
6469,RYI,Ryerson Holding Corporation,Industrials,Metal Fabrication,USA,825.50M,10.34,21.61,-4.34%,"96,912"
6470,RYJ,Invesco Raymond James SB-1 Equity ETF,Financial,Exchange Traded Fund,USA,-,-,60.62,-0.40%,898
6471,RYLD,Global X Russell 2000 Covered Call ETF,Financial,Exchange Traded Fund,USA,-,-,25.07,-0.32%,"947,878"
6472,RYN,Rayonier Inc.,Real Estate,REIT - Specialty,USA,5.03B,65.31,35.27,0.60%,"662,315"
6473,RYT,Invesco S&P 500 Equal Weight Technology ETF,Financial,Exchange Traded Fund,USA,-,-,289.15,0.07%,"37,960"
6474,RYTM,"Rhythm Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,593.80M,-,11.85,-2.87%,"414,980"
6475,RYU,Invesco S&P 500 Equal Weight Utilities ETF,Financial,Exchange Traded Fund,USA,-,-,105.21,1.26%,"9,087"
6476,RZG,Invesco S&P SmallCap 600 Pure Growth ETF,Financial,Exchange Traded Fund,USA,-,-,159.11,-0.43%,"3,695"
6477,RZLT,"Rezolute, Inc.",Healthcare,Biotechnology,USA,60.79M,-,7.16,0.00%,"5,458"
6478,RZV,Invesco S&P SmallCap 600 Pure Value ETF,Financial,Exchange Traded Fund,USA,-,-,95.6,-1.35%,"30,317"
6479,S,"SentinelOne, Inc.",Technology,Software - Infrastructure,USA,13.75B,-,53.49,4.17%,"2,440,988"
6480,SA,Seabridge Gold Inc.,Basic Materials,Gold,Canada,1.24B,996.87,15.95,2.37%,"178,721"
6481,SABR,Sabre Corporation,Technology,Information Technology Services,USA,3.55B,-,11.67,-2.51%,"4,261,134"
6482,SACH,Sachem Capital Corp.,Real Estate,REIT - Mortgage,USA,154.87M,13.62,5.49,-1.26%,"192,379"
6483,SAFE,Safehold Inc.,Real Estate,REIT - Diversified,USA,4.07B,62.61,72.81,2.03%,"326,696"
6484,SAFM,"Sanderson Farms, Inc.",Consumer Defensive,Packaged Foods,USA,4.20B,14.00,186.97,0.12%,"171,862"
6485,SAFT,"Safety Insurance Group, Inc.",Financial,Insurance - Property & Casualty,USA,1.20B,7.02,80.65,0.93%,"45,906"
6486,SAGE,"Sage Therapeutics, Inc.",Healthcare,Biotechnology,USA,2.63B,3.85,45.64,1.38%,"587,659"
6487,SAH,"Sonic Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,2.23B,8.19,53.86,-1.55%,"227,719"
6488,SAIA,"Saia, Inc.",Industrials,Trucking,USA,6.43B,36.55,248.82,2.19%,"223,496"
6489,SAIC,Science Applications International Corporation,Technology,Information Technology Services,USA,4.95B,17.77,86.33,0.68%,"158,374"
6490,SAIL,"SailPoint Technologies Holdings, Inc.",Technology,Software - Infrastructure,USA,4.01B,-,43.67,-0.55%,"530,796"
6491,SAL,"Salisbury Bancorp, Inc.",Financial,Banks - Regional,USA,148.38M,9.24,51.88,-0.58%,"1,747"
6492,SALM,"Salem Media Group, Inc.",Communication Services,Broadcasting,USA,78.78M,13.85,3.2,-8.05%,"486,199"
6493,SAM,"The Boston Beer Company, Inc.",Consumer Defensive,Beverages - Brewers,USA,6.46B,28.14,525.5,3.53%,"429,480"
6494,SAMG,Silvercrest Asset Management Group Inc.,Financial,Asset Management,USA,223.04M,15.42,15.74,-0.94%,"16,065"
6495,SAN,"Banco Santander, S.A.",Financial,Banks - Diversified,Spain,65.27B,9.87,3.77,-0.26%,"4,401,778"
6496,SANA,"Sana Biotechnology, Inc.",Healthcare,Biotechnology,USA,4.04B,-,20.34,0.25%,"455,895"
6497,SAND,Sandstorm Gold Ltd.,Basic Materials,Gold,Canada,1.15B,39.53,5.93,4.96%,"1,809,156"
6498,SANM,Sanmina Corporation,Technology,Electronic Components,USA,2.52B,10.07,39.42,-0.45%,"232,601"
6499,SANW,S&W Seed Company,Consumer Defensive,Farm Products,USA,96.05M,-,2.58,-2.27%,"43,565"
6500,SAP,SAP SE,Technology,Software - Application,Germany,166.24B,23.60,135.75,1.75%,"688,380"
6501,SAR,Saratoga Investment Corp.,Financial,Asset Management,USA,333.16M,5.70,29.8,1.22%,"112,299"
6502,SASR,"Sandy Spring Bancorp, Inc.",Financial,Banks - Regional,USA,2.18B,9.62,47.14,-0.86%,"89,251"
6503,SATS,EchoStar Corporation,Technology,Communication Equipment,USA,2.32B,17.19,25.92,0.00%,"298,806"
6504,SAVA,"Cassava Sciences, Inc.",Healthcare,Biotechnology,USA,2.16B,-,52.51,-8.15%,"6,040,120"
6505,SAVE,"Spirit Airlines, Inc.",Industrials,Airlines,USA,2.75B,-,26.32,-2.55%,"5,059,468"
6506,SB,"Safe Bulkers, Inc.",Industrials,Marine Shipping,Monaco,594.41M,10.26,5.08,-1.36%,"1,171,818"
6507,SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,USA,36.57B,142.96,336.82,1.83%,"687,294"
6508,SBB,ProShares Short SmallCap600,Financial,Exchange Traded Fund,USA,-,-,17.33,0.83%,"12,850"
6509,SBBP,Strongbridge Biopharma plc,Healthcare,Biotechnology,USA,134.36M,-,2.0,0.00%,0
6510,SBCF,Seacoast Banking Corporation of Florida,Financial,Banks - Regional,USA,1.92B,17.02,35.86,1.36%,"392,019"
6511,SBEAU,SilverBox Engaged Merger Corp I,Financial,Shell Companies,USA,-,-,9.96,0.00%,0
6512,SBET,SharpLink Gaming Ltd.,Consumer Cyclical,Gambling,USA,67.23M,-,4.58,3.85%,"7,477,751"
6513,SBEV,"Splash Beverage Group, Inc.",Consumer Defensive,Beverages - Brewers,USA,60.68M,-,1.96,0.51%,"70,814"
6514,SBFG,"SB Financial Group, Inc.",Financial,Banks - Regional,USA,128.79M,6.32,18.32,-0.60%,"3,495"
6515,SBGI,"Sinclair Broadcast Group, Inc.",Communication Services,Broadcasting,USA,2.29B,-,30.99,-0.77%,"244,855"
6516,SBH,"Sally Beauty Holdings, Inc.",Consumer Cyclical,Specialty Retail,USA,1.80B,7.58,16.11,-2.95%,"939,898"
6517,SBI,Western Asset Intermediate Muni Fund Inc.,Financial,Asset Management,USA,138.29M,33.63,9.82,-0.06%,"3,871"
6518,SBIO,ALPS Medical Breakthroughs ETF,Financial,Exchange Traded Fund,USA,-,-,44.73,-1.21%,"6,564"
6519,SBLK,Star Bulk Carriers Corp.,Industrials,Marine Shipping,Greece,2.40B,11.72,24.67,-0.24%,"2,076,510"
6520,SBNY,Signature Bank,Financial,Banks - Regional,USA,16.77B,22.94,290.62,0.50%,"393,292"
6521,SBNYP,Signature Bank,Financial,Banks - Regional,USA,-,-,25.85,-0.19%,"118,309"
6522,SBOW,"SilverBow Resources, Inc.",Energy,Oil & Gas E&P,USA,324.46M,31.38,27.52,-6.84%,"160,265"
6523,SBR,Sabine Royalty Trust,Energy,Oil & Gas E&P,USA,624.86M,17.95,42.74,-1.13%,"64,109"
6524,SBRA,"Sabra Health Care REIT, Inc.",Real Estate,REIT - Healthcare Facilities,USA,3.17B,-,14.57,0.07%,"3,302,420"
6525,SBS,Companhia de Saneamento Basico do Estado de Sao Paulo,Utilities,Utilities - Regulated Water,Brazil,4.54B,9.93,6.73,-0.15%,"6,638,773"
6526,SBSI,"Southside Bancshares, Inc.",Financial,Banks - Regional,USA,1.25B,11.51,39.08,0.70%,"82,611"
6527,SBSW,Sibanye Stillwater Limited,Basic Materials,Gold,South Africa,8.71B,3.06,12.55,0.24%,"2,414,308"
6528,SBT,"Sterling Bancorp, Inc. (Southfield, MI)",Financial,Banks - Regional,USA,251.43M,-,5.26,-2.59%,"162,008"
6529,SBTX,"Silverback Therapeutics, Inc.",Healthcare,Biotechnology,USA,311.39M,-,10.39,-0.76%,"347,995"
6530,SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,USA,128.59B,46.75,111.64,0.71%,"5,595,862"
6531,SC,Santander Consumer USA Holdings Inc.,Financial,Credit Services,USA,12.77B,4.55,41.63,-0.17%,"624,122"
6532,SCAQU,Stratim Cloud Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.86,0.00%,0
6533,SCCO,Southern Copper Corporation,Basic Materials,Copper,USA,42.95B,15.56,56.2,-0.07%,"1,269,765"
6534,SCD,LMP Capital and Income Fund Inc.,Financial,Closed-End Fund - Equity,USA,247.69M,-,13.79,-0.79%,"41,532"
6535,SCHA,Schwab U.S. Small-Cap ETF,Financial,Exchange Traded Fund,USA,-,-,100.64,-0.43%,"361,176"
6536,SCHB,Schwab U.S. Broad Market ETF,Financial,Exchange Traded Fund,USA,-,-,105.13,0.41%,"564,493"
6537,SCHC,Schwab International Small-Cap Equity ETF,Financial,Exchange Traded Fund,USA,-,-,41.07,-0.87%,"289,877"
6538,SCHD,Schwab U.S. Dividend Equity ETF,Financial,Exchange Traded Fund,USA,-,-,75.5,0.16%,"1,506,826"
6539,SCHE,Schwab Emerging Markets Equity ETF,Financial,Exchange Traded Fund,USA,-,-,30.28,-0.13%,"1,954,144"
6540,SCHF,Schwab International Equity ETF,Financial,Exchange Traded Fund,USA,-,-,38.43,-0.62%,"5,578,496"
6541,SCHG,Schwab U.S. Large-Cap Growth ETF,Financial,Exchange Traded Fund,USA,-,-,149.36,0.80%,"263,763"
6542,SCHH,Schwab U.S. REIT ETF,Financial,Exchange Traded Fund,USA,-,-,46.5,1.15%,"1,285,680"
6543,SCHI,Schwab 5-10 Year Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,52.17,-0.08%,"17,076"
6544,SCHJ,Schwab 1-5 Year Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,51.03,-0.02%,"80,479"
6545,SCHK,Schwab 1000 ETF,Financial,Exchange Traded Fund,USA,-,-,43.1,0.40%,"149,566"
6546,SCHL,Scholastic Corporation,Communication Services,Publishing,USA,1.24B,275.90,36.97,-0.19%,"117,177"
6547,SCHM,Schwab U.S. Mid-Cap ETF,Financial,Exchange Traded Fund,USA,-,-,77.45,0.05%,"461,104"
6548,SCHN,"Schnitzer Steel Industries, Inc.",Basic Materials,Steel,USA,1.22B,10.56,45.85,-0.71%,"310,218"
6549,SCHO,Schwab Short-Term U.S. Treasury ETF,Financial,Exchange Traded Fund,USA,-,-,51.18,0.00%,"539,090"
6550,SCHP,Schwab U.S. TIPS ETF,Financial,Exchange Traded Fund,USA,-,-,62.55,-0.08%,"2,615,374"
6551,SCHQ,Schwab Long-Term U.S. Treasury ETF,Financial,Exchange Traded Fund,USA,-,-,50.15,0.46%,"41,050"
6552,SCHR,Schwab Intermediate-Term U.S. Treasury ETF,Financial,Exchange Traded Fund,USA,-,-,56.66,0.02%,"289,433"
6553,SCHV,Schwab U.S. Large-Cap Value ETF,Financial,Exchange Traded Fund,USA,-,-,68.53,0.20%,"770,092"
6554,SCHW,The Charles Schwab Corporation,Financial,Capital Markets,USA,139.91B,32.04,75.71,-0.25%,"5,616,085"
6555,SCHX,Schwab U.S. Large-Cap ETF,Financial,Exchange Traded Fund,USA,-,-,105.34,0.49%,"689,677"
6556,SCHY,Schwab International Dividend Equity ETF,Financial,Exchange Traded Fund,USA,-,-,24.91,-0.36%,"82,040"
6557,SCHZ,Schwab U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,54.24,0.06%,"1,158,971"
6558,SCI,Service Corporation International,Consumer Cyclical,Personal Services,USA,10.38B,15.16,62.43,0.82%,"1,050,806"
6559,SCJ,iShares MSCI Japan Small-Cap ETF,Financial,Exchange Traded Fund,USA,-,-,80.06,-0.54%,"8,188"
6560,SCKT,"Socket Mobile, Inc.",Technology,Computer Hardware,USA,43.92M,-,6.23,-1.74%,"40,128"
6561,SCL,Stepan Company,Basic Materials,Specialty Chemicals,USA,2.58B,18.48,116.89,0.36%,"49,064"
6562,SCLEU,Broadscale Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.91,-0.42%,"18,798"
6563,SCM,Stellus Capital Investment Corporation,Financial,Asset Management,USA,255.27M,3.70,13.1,-0.68%,"52,292"
6564,SCO,ProShares UltraShort Bloomberg Crude Oil,Financial,Exchange Traded Fund,USA,-,-,14.25,5.24%,"1,699,966"
6565,SCOA,Scion Tech Growth I,Financial,Shell Companies,United Kingdom,699.98M,-,9.79,0.00%,"126,660"
6566,SCOAU,Scion Tech Growth I,Financial,Shell Companies,United Kingdom,-,-,10.0,-0.20%,810
6567,SCOBU,ScION Tech Growth II,Financial,Shell Companies,United Kingdom,-,-,9.86,0.00%,0
6568,SCOR,"comScore, Inc.",Communication Services,Advertising Agencies,USA,300.83M,-,3.67,-3.17%,"480,789"
6569,SCPH,scPharmaceuticals Inc.,Healthcare,Biotechnology,USA,191.06M,-,6.9,3.60%,"20,817"
6570,SCPL,SciPlay Corporation,Communication Services,Electronic Gaming & Multimedia,USA,2.47B,23.45,19.93,1.37%,"197,390"
6571,SCPS,Scopus BioPharma Inc.,Healthcare,Biotechnology,USA,74.75M,-,4.08,-0.97%,"37,161"
6572,SCR,Score Media and Gaming Inc.,Communication Services,Electronic Gaming & Multimedia,Canada,2.31B,-,33.99,-0.79%,"342,202"
6573,SCS,Steelcase Inc.,Industrials,Business Equipment & Supplies,USA,1.39B,273.78,12.32,-1.44%,"652,877"
6574,SCSC,"ScanSource, Inc.",Technology,Electronics & Computer Distribution,USA,873.90M,20.07,35.51,-2.71%,"72,445"
6575,SCU,"Sculptor Capital Management, Inc.",Financial,Asset Management,USA,1.59B,20.65,27.88,-1.10%,"263,559"
6576,SCVL,"Shoe Carnival, Inc.",Consumer Cyclical,Apparel Retail,USA,910.78M,8.59,32.88,-3.29%,"122,011"
6577,SCVX,SCVX Corp.,Financial,Shell Companies,USA,285.76M,-,9.95,0.00%,"285,398"
6578,SCWX,SecureWorks Corp.,Technology,Software - Infrastructure,USA,1.82B,-,21.64,3.54%,"147,473"
6579,SCX,The L.S. Starrett Company,Industrials,Tools & Accessories,USA,85.34M,5.49,11.58,0.35%,"11,939"
6580,SCYX,"SCYNEXIS, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,117.62M,-,4.94,-2.56%,"313,276"
6581,SCZ,iShares MSCI EAFE Small-Cap ETF,Financial,Exchange Traded Fund,USA,-,-,73.5,-0.74%,"1,178,305"
6582,SD,"SandRidge Energy, Inc.",Energy,Oil & Gas E&P,USA,440.33M,2514.00,12.57,-8.52%,"821,974"
6583,SDACU,Sustainable Development Acquisition I Corp.,Financial,Shell Companies,USA,-,-,10.05,0.00%,"8,331"
6584,SDC,"SmileDirectClub, Inc.",Healthcare,Medical Devices,USA,2.53B,-,6.75,14.99%,"38,212,479"
6585,SDD,ProShares UltraShort SmallCap600,Financial,Exchange Traded Fund,USA,-,-,24.21,1.71%,"3,202"
6586,SDEM,Global X MSCI SuperDividend Emerging Markets ETF,Financial,Exchange Traded Fund,USA,-,-,11.77,0.43%,"13,622"
6587,SDG,iShares MSCI Global Impact ETF,Financial,Exchange Traded Fund,USA,-,-,93.71,-0.51%,"22,021"
6588,SDGR,"Schrodinger, Inc.",Healthcare,Health Information Services,USA,3.66B,-,51.09,-2.29%,"413,978"
6589,SDH,"Global Internet of People, Inc.",Industrials,Consulting Services,China,48.54M,3.93,2.02,0.00%,"8,366"
6590,SDIV,Global X SuperDividend ETF,Financial,Exchange Traded Fund,USA,-,-,13.24,0.23%,"282,332"
6591,SDOG,ALPS Sector Dividend Dogs ETF,Financial,Exchange Traded Fund,USA,-,-,52.03,-0.33%,"20,137"
6592,SDOW,ProShares UltraPro Short Dow30,Financial,Exchange Traded Fund,USA,-,-,31.87,-0.81%,"7,349,702"
6593,SDP,ProShares UltraShort Utilities,Financial,Exchange Traded Fund,USA,-,-,15.32,-3.04%,"7,421"
6594,SDPI,"Superior Drilling Products, Inc.",Energy,Oil & Gas Equipment & Services,USA,42.13M,-,1.42,-2.07%,"4,916,953"
6595,SDS,ProShares UltraShort S&P500,Financial,Exchange Traded Fund,USA,-,-,8.6,-0.92%,"39,463,997"
6596,SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,Financial,Exchange Traded Fund,USA,-,-,28.73,-0.37%,"103,009"
6597,SDY,SPDR S&P Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,119.87,0.28%,"311,462"
6598,SE,Sea Limited,Communication Services,Electronic Gaming & Multimedia,Singapore,173.66B,-,315.34,-1.74%,"1,982,180"
6599,SEAC,"SeaChange International, Inc.",Technology,Software - Application,USA,49.81M,-,1.02,-2.38%,"242,463"
6600,SEAH,Sports Entertainment Acquisition Corp.,Financial,Shell Companies,USA,1.06B,-,9.99,-0.30%,"499,672"
6601,SEAS,"SeaWorld Entertainment, Inc.",Consumer Cyclical,Leisure,USA,4.45B,-,59.72,2.02%,"674,542"
6602,SEB,Seaboard Corporation,Industrials,Conglomerates,USA,4.86B,6.29,4155.0,1.39%,"1,026"
6603,SECO,Secoo Holding Limited,Consumer Cyclical,Internet Retail,China,86.20M,23.21,1.23,0.82%,"7,945"
6604,SECT,Main Sector Rotation ETF,Financial,Exchange Traded Fund,USA,-,-,41.03,-0.05%,"44,597"
6605,SEDG,"SolarEdge Technologies, Inc.",Technology,Solar,Israel,13.27B,103.46,260.42,0.66%,"500,649"
6606,SEE,Sealed Air Corporation,Consumer Cyclical,Packaging & Containers,USA,8.43B,18.20,56.68,-0.21%,"1,385,294"
6607,SEED,Origin Agritech Limited,Basic Materials,Agricultural Inputs,China,48.21M,-,9.08,-1.41%,"41,206"
6608,SEEL,"Seelos Therapeutics, Inc.",Healthcare,Biotechnology,USA,235.19M,-,2.27,-2.58%,"3,863,955"
6609,SEER,"Seer, Inc.",Healthcare,Biotechnology,USA,1.94B,-,31.57,-2.86%,"220,957"
6610,SEF,ProShares Short Financials,Financial,Exchange Traded Fund,USA,-,-,12.24,-0.37%,627
6611,SEIC,SEI Investments Company,Financial,Asset Management,USA,8.31B,17.30,59.36,-1.62%,"342,173"
6612,SELB,"Selecta Biosciences, Inc.",Healthcare,Biotechnology,USA,479.84M,-,4.19,-3.23%,"572,827"
6613,SELF,"Global Self Storage, Inc.",Real Estate,REIT - Industrial,USA,57.39M,25.63,5.28,0.76%,"10,100"
6614,SEM,Select Medical Holdings Corporation,Healthcare,Medical Care Facilities,USA,4.68B,11.04,35.18,-1.07%,"427,573"
6615,SEMR,"SEMrush Holdings, Inc.",Technology,Software - Application,USA,3.14B,-,23.98,5.41%,"230,306"
6616,SENEA,Seneca Foods Corporation,Consumer Defensive,Packaged Foods,USA,443.66M,3.94,51.35,0.41%,"27,698"
6617,SENS,"Senseonics Holdings, Inc.",Healthcare,Diagnostics & Research,USA,1.40B,-,3.21,-1.83%,"6,700,033"
6618,SENT,AdvisorShares Alpha DNA Equity Sentiment ETF,Financial,Exchange Traded Fund,USA,-,-,26.45,-0.22%,"3,558"
6619,SERA,"Sera Prognostics, Inc.",Healthcare,Diagnostics & Research,USA,332.08M,-,11.11,0.91%,"95,983"
6620,SESN,"Sesen Bio, Inc.",Healthcare,Biotechnology,USA,144.94M,-,0.73,-6.15%,"6,232,718"
6621,SF,Stifel Financial Corp.,Financial,Capital Markets,USA,7.21B,12.83,70.66,-0.10%,"544,833"
6622,SFBC,"Sound Financial Bancorp, Inc.",Financial,Banks - Regional,USA,118.35M,11.28,45.52,1.18%,"2,194"
6623,SFBS,"ServisFirst Bancshares, Inc.",Financial,Banks - Regional,USA,4.01B,21.04,75.77,-2.26%,"153,757"
6624,SFE,"Safeguard Scientifics, Inc.",Financial,Asset Management,USA,170.90M,31.44,8.3,1.22%,"65,092"
6625,SFET,Safe-T Group Ltd,Technology,Software - Infrastructure,Israel,26.64M,-,1.02,-0.97%,"351,561"
6626,SFIG,WisdomTree U.S. Short-Term Corporate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,51.29,-0.07%,"3,456"
6627,SFIX,"Stitch Fix, Inc.",Consumer Cyclical,Specialty Retail,USA,3.74B,-,35.4,-1.99%,"1,722,523"
6628,SFL,SFL Corporation Ltd.,Industrials,Marine Shipping,Bermuda,1.13B,-,8.35,-0.83%,"684,216"
6629,SFM,"Sprouts Farmers Market, Inc.",Consumer Defensive,Grocery Stores,USA,2.67B,9.65,22.23,0.36%,"3,211,463"
6630,SFNC,Simmons First National Corporation,Financial,Banks - Regional,USA,3.22B,12.65,30.32,0.60%,"369,789"
6631,SFST,"Southern First Bancshares, Inc.",Financial,Banks - Regional,USA,421.88M,13.52,53.88,-1.14%,"8,962"
6632,SFT,"Shift Technologies, Inc.",Consumer Cyclical,Internet Retail,USA,572.25M,-,6.7,-1.03%,"1,040,756"
6633,SFUN,Fang Holdings Limited,Communication Services,Internet Content & Information,China,53.00M,-,6.03,-4.44%,"6,347"
6634,SFY,SoFi Select 500 ETF,Financial,Exchange Traded Fund,USA,-,-,16.11,0.50%,"75,311"
6635,SFYF,SoFi Social 50 ETF,Financial,Exchange Traded Fund,USA,-,-,37.38,0.10%,"5,658"
6636,SFYX,SoFi Next 500 ETF,Financial,Exchange Traded Fund,USA,-,-,14.23,0.00%,"17,790"
6637,SGA,"Saga Communications, Inc.",Communication Services,Broadcasting,USA,135.15M,25.48,22.6,-0.35%,723
6638,SGAM,Seaport Global Acquisition Corp.,Financial,Shell Companies,USA,180.76M,-,10.07,0.00%,"288,290"
6639,SGAMU,Seaport Global Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.75,-4.87%,3
6640,SGBX,"SG Blocks, Inc.",Industrials,Metal Fabrication,USA,27.52M,-,3.23,0.94%,"48,711"
6641,SGC,"Superior Group of Companies, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,374.68M,10.11,23.85,-1.24%,"21,289"
6642,SGDJ,Sprott Junior Gold Miners ETF,Financial,Exchange Traded Fund,USA,-,-,38.8,1.60%,"7,832"
6643,SGDM,Sprott Gold Miners ETF,Financial,Exchange Traded Fund,USA,-,-,25.67,2.07%,"26,132"
6644,SGEN,Seagen Inc.,Healthcare,Biotechnology,USA,29.56B,50.86,165.76,-4.01%,"685,881"
6645,SGFY,"Signify Health, Inc.",Healthcare,Health Information Services,USA,3.07B,-,17.5,0.00%,"1,546,506"
6646,SGG,iPath Series B Bloomberg Sugar Subindex Total Return ETN,Financial,Exchange Traded Fund,USA,-,-,59.48,-0.22%,"5,227"
6647,SGH,"SMART Global Holdings, Inc.",Technology,Semiconductors,USA,1.03B,134.27,43.37,-0.89%,"163,549"
6648,SGHT,"Sight Sciences, Inc.",Healthcare,Medical Devices,USA,1.06B,-,24.17,-3.67%,"216,546"
6649,SGLB,"Sigma Labs, Inc.",Technology,Information Technology Services,USA,31.40M,-,3.1,0.32%,"52,613"
6650,SGMA,"SigmaTron International, Inc.",Technology,Electronic Components,USA,38.54M,3.45,8.9,1.02%,"179,792"
6651,SGMO,"Sangamo Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.23B,-,8.72,-1.47%,"625,554"
6652,SGMS,Scientific Games Corporation,Consumer Cyclical,Gambling,USA,7.41B,-,79.65,1.57%,"626,465"
6653,SGOC,"SGOCO Group, Ltd.",Industrials,Conglomerates,Hong Kong,610.04M,-,6.26,3.47%,"3,446,327"
6654,SGOL,Aberdeen Standard Gold ETF Trust,Financial,Exchange Traded Fund,USA,-,-,16.93,0.24%,"674,422"
6655,SGOV,iShares 0-3 Month Treasury Bond ETF,Financial,Exchange Traded Fund,USA,-,-,100.01,-0.01%,"42,534"
6656,SGRP,"SPAR Group, Inc.",Industrials,Specialty Business Services,USA,29.70M,6.62,1.43,-0.69%,"66,633"
6657,SGRY,"Surgery Partners, Inc.",Healthcare,Medical Care Facilities,USA,3.21B,-,41.5,-3.26%,"294,563"
6658,SGTX,"Sigilon Therapeutics, Inc.",Healthcare,Biotechnology,USA,162.29M,-,5.18,-3.18%,"43,560"
6659,SGU,"Star Group, L.P.",Energy,Oil & Gas Midstream,USA,409.57M,5.97,10.34,-0.67%,"60,588"
6660,SH,ProShares Short S&P500,Financial,Exchange Traded Fund,USA,-,-,15.02,-0.46%,"14,893,329"
6661,SHAG,WisdomTree Yield Enhanced U.S. Short-Term Aggregate Bond Fund,Financial,Exchange Traded Fund,USA,-,-,51.01,-0.01%,"21,404"
6662,SHAK,Shake Shack Inc.,Consumer Cyclical,Restaurants,USA,3.17B,-,78.28,-0.08%,"509,760"
6663,SHBI,"Shore Bancshares, Inc.",Financial,Banks - Regional,USA,210.57M,13.94,17.83,-0.17%,"6,857"
6664,SHC,Sotera Health Company,Healthcare,Diagnostics & Research,USA,7.27B,527.14,25.83,0.12%,"342,576"
6665,SHCR,"Sharecare, Inc.",Healthcare,Health Information Services,USA,2.69B,-,7.83,2.62%,"332,445"
6666,SHE,SPDR SSGA Gender Diversity Index ETF,Financial,Exchange Traded Fund,USA,-,-,102.46,0.52%,"11,113"
6667,SHEN,Shenandoah Telecommunications Company,Communication Services,Telecom Services,USA,1.57B,202.47,31.99,-0.90%,"138,643"
6668,SHG,"Shinhan Financial Group Co., Ltd.",Financial,Banks - Regional,South Korea,17.26B,5.17,33.15,-1.10%,"92,134"
6669,SHI,Sinopec Shanghai Petrochemical Company Limited,Energy,Oil & Gas Refining & Marketing,China,5.85B,4.87,25.1,0.32%,"43,511"
6670,SHIP,Seanergy Maritime Holdings Corp.,Industrials,Marine Shipping,Greece,224.45M,-,1.29,-2.27%,"6,747,398"
6671,SHIPW,Seanergy Maritime Holdings Corp.,Industrials,Marine Shipping,Greece,0.14M,-,0.06,-7.86%,"94,845"
6672,SHLD,VictoryShares Protect America ETF,Financial,Exchange Traded Fund,USA,-,-,31.85,-0.09%,1
6673,SHLS,"Shoals Technologies Group, Inc.",Technology,Solar,USA,4.63B,-,27.65,-0.07%,"1,241,597"
6674,SHLX,"Shell Midstream Partners, L.P.",Energy,Oil & Gas Midstream,USA,4.55B,9.43,11.49,0.88%,"1,266,160"
6675,SHM,SPDR Nuveen Bloomberg Barclays Short Term Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,49.34,0.01%,"282,829"
